Client ID,Active memberships,Original price,Discount,Updated price,Entry date,,21.00%,14.75,85,Direct debit
,,,,,,,21.00%,15.62,90,Direct debit
,,,,,,,21.00%,12.15,70,Direct debit
,,,,,,,21.00%,15.62,90,Direct debit
,,,,,,,21.00%,20.83,120,Direct debit
,,,,,,,21.00%,14.75,85,Direct debit
,,,,,,,21.00%,14.75,85,Direct debit
,,,,,,,21.00%,17.36,100,Direct debit
,,,,,,,21.00%,14.75,85,Direct debit
,,,,,,,21.00%,42.64,245.7,Cash payment
,,,,,,,21.00%,14.75,85,Direct debit
,,,,,,,21.00%,14.75,85,Direct debit
,,,,,,,21.00%,15.62,90,Pay with RedSys POS
,,,,,,,21.00%,42.64,245.7,Cash payment
,,,,,,,21.00%,15.62,90,Cash payment
,,,,,,,21.00%,0,0,Cash payment
,,,,,,,21.00%,20.83,120,Cash payment
,,,,,,,21.00%,14.75,85,Card payment
,,,,,,,21.00%,0,0,Cash payment
,,,,,,,0.00%,0,100,Cash payment
,,,,,,,21.00%,12.15,70,Pay with RedSys POS
,,,,,,,21.00%,0,0,Cash payment
,,,,,,,21.00%,14.26,82.17,Direct debit
,,,,,,,21.00%,15.62,90,Pay with RedSys POS
,,,,,,,21.00%,12.15,70,Direct debit
,,,,,,,21.00%,11.74,67.67,Card payment
,,,,,,,21.00%,14.75,85,Direct debit
,,,,,,,21.00%,20.83,120,Cash payment
,,,,,,,21.00%,14.75,85,Direct debit
,,,,,,,21.00%,0,0,Cash payment
,,,,,,,21.00%,0,0,Cash payment
,,,,,,,21.00%,5.9,34,Cash payment
,,,,,,,21.00%,15.62,90,Pay with RedSys POS
,,,,,,,21.00%,17.36,100,Pay with RedSys POS
,,,,,,,21.00%,14.75,85,Direct debit
,,,,,,,21.00%,14.75,85,Card payment
,,,,,,,21.00%,20.83,120,Pay with RedSys POS
,,,,,,,21.00%,79.14,456,Pay with RedSys POS
,,,,,,,21.00%,12.15,70,Card payment
,,,,,,,21.00%,7.38,42.5,Card payment
,,,,,,,21.00%,2.6,15,Card payment
,,,,,,,21.00%,17.36,100,Card payment
,,,,,,,21.00%,0,0,Cash payment
,,,,,,,21.00%,6.94,40,Card payment
,,,,,,,21.00%,14.75,85,Pay with RedSys POS
,,,,,,,21.00%,12.15,70,Direct debit
,,,,,,,21.00%,9.84,56.67,Card payment
,,,,,,,21.00%,17.36,100,Card payment
,,,,,,,21.00%,9.84,56.67,Card payment
,,,,,,,21.00%,4.43,25.5,Card payment
,,,,,,,21.00%,6.48,37.33,Cash payment
,,,,,,,21.00%,11.11,64,Card payment
,,,,,,,21.00%,24.3,140,Pay with RedSys POS
,,,,,,,21.00%,6.48,37.33,Cash payment
,,,,,,,0.00%,0,0.98,Pay with RedSys POS
,,,,,,,21.00%,13.02,75,Card payment
,,,,,,,0.00%,0,85,Card payment
,,,,,,,21.00%,14.75,85,Card payment
,,,,,,,21.00%,14.75,85,Direct debit
,,,,,,,0.00%,0,1,Card payment
,,,,,,,0.00%,0,1,Card payment
,,,,,,,21.00%,14.21,81.9,Pay with RedSys POS
,,,,,,,21.00%,0.98,5.67,Cash payment
,,,,,,,21.00%,14.75,85,Card payment
,,,,,,,21.00%,15.62,90,Cash payment
,,,,,,,21.00%,20.83,120,Cash payment
,,,,,,,21.00%,15.62,90,Card payment
,,,,,,,21.00%,15.62,90,Cash payment
,,,,,,,21.00%,15.62,90,Cash payment
,,,,,,,21.00%,14.21,81.9,Card payment
,,,,,,,21.00%,41.65,240,Card payment
,,,,,,,21.00%,57.27,330,Card payment
,,,,,,,21.00%,17.36,100,Card payment
,,,,,,,21.00%,15.62,90,Cash payment
,,,,,,,21.00%,12.15,70,Cash payment
,,,,,,,0.00%,0,85,Card payment
,,,,,,,0.00%,0,100,Card payment
,,,,,,,21.00%,17.36,100,Card payment
,,,,,,,21.00%,14.75,85,Card payment
,,,,,,,21.00%,13.71,79,Direct debit
,,,,,,,21.00%,0,0,Cash payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,0,0,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,0,0,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,0,0,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,16.49,95,Direct debit
,,,,,,,21.00%,19.96,115,Cash payment
,,,,,,,21.00%,14.36,82.74,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,0,0,Cash payment
,,,,,,,21.00%,6.94,40,Card payment
,,,,,,,21.00%,10.1,58.19,Card payment
,,,,,,,21.00%,10.64,61.29,Card payment
,,,,,,,21.00%,7.28,41.94,Card payment
,,,,,,,21.00%,9.1,52.42,Card payment
,,,,,,,21.00%,8.26,47.61,Card payment
,,,,,,,21.00%,6.55,37.74,Cash payment
,,,,,,,21.00%,6.55,37.74,Cash payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,7.08,40.81,Card payment
,,,,,,,21.00%,5.21,30,Cash payment
,,,,,,,21.00%,5.21,30,Card payment
,,,,,,,21.00%,3.47,20,Cash payment
,,,,,,,21.00%,6.94,40,Card payment
,,,,,,,21.00%,5.21,30,Cash payment
,,,,,,,21.00%,7.08,40.81,Cash payment
,,,,,,,21.00%,5.21,30,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,6.94,40,Cash payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,0.43,2.5,Cash payment
,,,,,,,21.00%,0.43,2.5,Cash payment
,,,,,,,21.00%,13.19,76,Card payment
,,,,,,,21.00%,13.19,76,Card payment
,,,,,,,21.00%,3.47,20,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,5.21,30,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,13.88,80,Cash payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,6.07,35,Cash payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,15.1,87,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,19.96,115,Cash payment
,,,,,,,21.00%,0,0,Cash payment
,,,,,,,21.00%,11.28,65,Cash payment
,,,,,,,21.00%,11.28,65,Cash payment
,,,,,,,21.00%,11.28,65,Cash payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,16.49,95,Direct debit
,,,,,,,21.00%,12.81,73.8,Direct debit
,,,,,,,21.00%,6.94,40,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,14.84,85.5,Card payment
,,,,,,,21.00%,10.15,58.5,Card payment
,,,,,,,21.00%,13.88,80,Card payment
,,,,,,,21.00%,14.75,85,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,2.6,15,Card payment
,,,,,,,21.00%,14.75,85,Cash payment
,,,,,,,21.00%,4.34,25,Cash payment
,,,,,,,21.00%,5.21,30,Cash payment
,,,,,,,21.00%,5.21,30,Card payment
,,,,,,,21.00%,5.21,30,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,4.77,27.5,Card payment
,,,,,,,21.00%,7.81,45,Card payment
,,,,,,,21.00%,5.22,30.07,Card payment
,,,,,,,21.00%,3.18,18.33,Card payment
,,,,,,,21.00%,14.75,85,Cash payment
,,,,,,,21.00%,32.98,190,Card payment
,,,,,,,21.00%,28.46,164,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,28.46,164,Card payment
,,,,,,,21.00%,15.97,92,Card payment
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,32.98,190,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,33.32,192,Card payment
,,,,,,,21.00%,9.59,55.25,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,28.46,164,Card payment
,,,,,,,21.00%,28.46,164,Card payment
,,,,,,,21.00%,15.1,87,Card payment
,,,,,,,21.00%,28.46,164,Card payment
,,,,,,,21.00%,28.46,164,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,22.56,130,Card payment
,,,,,,,21.00%,16.74,96.45,Card payment
,,,,,,,21.00%,28.46,164,Cash payment
,,,,,,,21.00%,16.49,95,Direct debit
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,39.92,230,Card payment
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,22.56,130,Card payment
,,,,,,,21.00%,14.75,85,Cash payment
,,,,,,,21.00%,22.56,130,Card payment
,,,,,,,21.00%,33.32,192,Card payment
,,,,,,,21.00%,32.98,190,Card payment
,,,,,,,21.00%,32.98,190,Card payment
,,,,,,,21.00%,28.46,164,Card payment
,,,,,,,21.00%,28.46,164,Cash payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,5.21,30,Card payment
,,,,,,,21.00%,5.21,30,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,24.3,140,Cash payment
,,,,,,,21.00%,5.21,30,Card payment
,,,,,,,21.00%,7.64,44.03,Card payment
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,14.75,85,Card payment
,,,,,,,21.00%,5.54,31.94,Card payment
,,,,,,,21.00%,16.92,97.5,Card payment
,,,,,,,21.00%,6.94,40,Cash payment
,,,,,,,21.00%,1.39,8,Cash payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,6.94,40,Cash payment
,,,,,,,21.00%,5.71,32.9,Card payment
,,,,,,,21.00%,22.56,130,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,6.94,40,Cash payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,15.97,92,Card payment
,,,,,,,21.00%,15.97,92,Card payment
,,,,,,,21.00%,14.75,85,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,13.28,76.5,Direct debit
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,19.96,115,Direct debit
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,19.96,115,Bank transfer
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,14.23,82,Direct debit
,,,,,,,21.00%,11.28,65,Cash payment
,,,,,,,21.00%,11.28,65,Bank transfer
,,,,,,,21.00%,17.18,99,Card payment
,,,,,,,21.00%,14.75,85,Card payment
,,,,,,,21.00%,6.19,35.65,Card payment
,,,,,,,21.00%,10.41,60,Card payment
,,,,,,,21.00%,19.09,110,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,0.43,2.5,Pay with RedSys POS
,,,,,,,21.00%,10.41,60,Card payment
,,,,,,,21.00%,3.67,21.16,Card payment
,,,,,,,21.00%,4.26,24.52,Card payment
,,,,,,,,,,
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.23,64.7,Cash payment
,,,,,,,21.00%,17.36,100,Card payment
,,,,,,,21.00%,17.18,99,Card payment
,,,,,,,,,,
,,,,,,,21.00%,13.71,79,Card payment
,,,,,,,21.00%,13.71,79,Card payment
,,,,,,,21.00%,19.18,110.5,Card payment
,,,,,,,21.00%,19.09,110,Pay with RedSys POS
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,16.49,95,Pay with RedSys POS
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,,,,
,,,,,,,21.00%,9.55,55,Pay with RedSys POS
,,,,,,,,,,
,,,,,,,21.00%,5.21,30,Card payment
,,,,,,,21.00%,19.96,115,Cash payment
,,,,,,,21.00%,16.49,95,Cash payment
,,,,,,,21.00%,12.81,73.8,Pay with RedSys POS
,,,,,,,21.00%,13.71,79,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,,,,
,,,,,,,21.00%,12.34,71.1,Bank transfer
,,,,,,,21.00%,17.96,103.5,Direct debit
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,21.00%,5.21,30,Card payment
,,,,,,,21.00%,11.28,65,Direct debit
,,,,,,,21.00%,17.96,103.5,Direct debit
,,,,,,,21.00%,17.96,103.5,Direct debit
,,,,,,,21.00%,19.96,115,Direct debit
,,,,,,,21.00%,12.34,71.1,Direct debit
,,,,,,,21.00%,9.55,55,Pay with RedSys POS
,,,,,,,,,,
,,,,,,,21.00%,9.02,52,Pay with RedSys POS
,,,,,,,21.00%,9.02,52,Card payment
,,,,,,,21.00%,11.28,65,Pay with RedSys POS
,,,,,,,,,,
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,10.44,60.13,Cash payment
,,,,,,,21.00%,9.96,57.4,Card payment
,,,,,,,,,,
,,,,,,,21.00%,6.07,35,Card payment
,,,,,,,21.00%,6.07,35,Card payment
,,,,,,,21.00%,9.01,51.93,Cash payment
,,,,,,,21.00%,12.64,72.83,Card payment
,,,,,,,21.00%,15.97,92,Card payment
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,9.01,51.93,Card payment
,,,,,,,21.00%,6.07,35,Card payment
,,,,,,,21.00%,6.77,39,Card payment
,,,,,,,21.00%,6.07,35,Card payment
,,,,,,,21.00%,6.07,35,Card payment
,,,,,,,21.00%,19.09,110,Card payment
,,,,,,,21.00%,11.31,65.17,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,6.02,34.67,Card payment
,,,,,,,21.00%,2.6,15,Card payment
,,,,,,,21.00%,4.77,27.5,Card payment
,,,,,,,,,,
,,,,,,,21.00%,5.69,32.8,Card payment
,,,,,,,21.00%,17.18,99,Card payment
,,,,,,,21.00%,6.6,38,Pay with RedSys POS
,,,,,,,21.00%,0.43,2.5,Pay with RedSys POS
,,,,,,,21.00%,5.22,30.07,Cash payment
,,,,,,,21.00%,97.19,560,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,3.38,19.5,Cash payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,2,11.5,Card payment
,,,,,,,21.00%,1.5,8.67,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,16.49,95,Pay with RedSys POS
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,13.71,79,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,14.75,85,Direct debit
,,,,,,,21.00%,17.96,103.5,Direct debit
,,,,,,,21.00%,17.96,103.5,Direct debit
,,,,,,,21.00%,17.96,103.5,Direct debit
,,,,,,,21.00%,16.49,95,Direct debit
,,,,,,,21.00%,14.23,82,Direct debit
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,12.81,73.8,Card payment
,,,,,,,21.00%,12.81,73.8,Card payment
,,,,,,,21.00%,19.96,115,Cash payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,11.28,65,Pay with RedSys POS
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,21.00%,16.49,95,Pay with RedSys POS
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,,,,
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,21.00%,16.49,95,Pay with RedSys POS
,,,,,,,21.00%,14.23,82,Direct debit
,,,,,,,21.00%,9.55,55,Pay with RedSys POS
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,11.28,65,Pay with RedSys POS
,,,,,,,21.00%,13.77,79.35,Pay with RedSys POS
,,,,,,,21.00%,10.92,62.9,Pay with RedSys POS
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,8.93,51.45,Card payment
,,,,,,,21.00%,16.49,95,Direct debit
,,,,,,,21.00%,16.49,95,Direct debit
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,10.93,63,Cash payment
,,,,,,,21.00%,33.32,192,Pay with RedSys POS
,,,,,,,21.00%,22.56,130,Pay with RedSys POS
,,,,,,,21.00%,6.07,35,Card payment
,,,,,,,21.00%,17.18,99,Card payment
,,,,,,,21.00%,10.15,58.5,Card payment
,,,,,,,21.00%,12.81,73.8,Card payment
,,,,,,,21.00%,9.55,55,Pay with RedSys POS
,,,,,,,21.00%,9.55,55,Pay with RedSys POS
,,,,,,,21.00%,1.59,9.17,Cash payment
,,,,,,,21.00%,16.49,95,Pay with RedSys POS
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,21.00%,11.28,65,Pay with RedSys POS
,,,,,,,21.00%,8.62,49.68,Card payment
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,8.62,49.68,Card payment
,,,,,,,21.00%,8.62,49.68,Card payment
,,,,,,,21.00%,16.49,95,Direct debit
,,,,,,,21.00%,10.19,58.71,Card payment
,,,,,,,21.00%,13.71,79,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,12.81,73.8,Pay with RedSys POS
,,,,,,,21.00%,5.21,30,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,20.00%,5.83,35,Card payment
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,21.00%,11.28,65,Bank transfer
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,11.28,65,Cash payment
,,,,,,,21.00%,16.49,95,Pay with RedSys POS
,,,,,,,21.00%,17.96,103.5,Card payment
,,,,,,,21.00%,14.75,85,Card payment
,,,,,,,21.00%,9.55,55,Cash payment
,,,,,,,21.00%,16.49,95,Cash payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,14.75,85,Pay with RedSys POS
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,20.00%,5.08,30.48,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,7.64,44.03,Card payment
,,,,,,,21.00%,8.01,46.13,Card payment
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,5.21,30,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Bank transfer
,,,,,,,21.00%,6.91,39.84,Card payment
,,,,,,,21.00%,6.91,39.84,Cash payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,8.56,49.35,Card payment
,,,,,,,21.00%,6.55,37.74,Cash payment
,,,,,,,21.00%,6.55,37.74,Card payment
,,,,,,,20.00%,5.83,35,Card payment
,,,,,,,21.00%,11.59,66.77,Card payment
,,,,,,,21.00%,7.29,42,Cash payment
,,,,,,,21.00%,4.62,26.61,Cash payment
,,,,,,,21.00%,9.66,55.65,Card payment
,,,,,,,21.00%,6.89,39.68,Card payment
,,,,,,,21.00%,4.31,24.84,Card payment
,,,,,,,21.00%,6.43,37.03,Card payment
,,,,,,,21.00%,4.73,27.26,Card payment
,,,,,,,21.00%,57.53,331.5,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,5.79,33.39,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,4.79,27.58,Card payment
,,,,,,,21.00%,4.79,27.58,Card payment
,,,,,,,21.00%,4.79,27.58,Card payment
,,,,,,,21.00%,2.77,15.97,Cash payment
,,,,,,,21.00%,2.77,15.97,Card payment
,,,,,,,21.00%,19.09,110,Card payment
,,,,,,,21.00%,2.46,14.19,Card payment
,,,,,,,21.00%,3.08,17.74,Card payment
,,,,,,,21.00%,6.94,40,Cash payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,4.51,25.97,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,2.77,15.97,Card payment
,,,,,,,21.00%,19.96,115,Cash payment
,,,,,,,0.00%,0,54.98,Card payment
,,,,,,,0.00%,0,55,Card payment
,,,,,,,0.00%,0,55,Card payment
,,,,,,,21.00%,9.55,55,Cash payment
,,,,,,,21.00%,10.15,58.5,Direct debit
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,8.68,50,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,4.26,24.52,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,19.96,115,Direct debit
,,,,,,,21.00%,17.96,103.5,Direct debit
,,,,,,,21.00%,17.96,103.5,Direct debit
,,,,,,,21.00%,16.49,95,Direct debit
,,,,,,,21.00%,14.23,82,Direct debit
,,,,,,,21.00%,12.34,71.1,Direct debit
,,,,,,,21.00%,13.28,76.5,Direct debit
,,,,,,,21.00%,16.49,95,Direct debit
,,,,,,,21.00%,14.23,82,Direct debit
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,9.55,55,Pay with RedSys POS
,,,,,,,21.00%,19.96,115,Pay with RedSys POS
,,,,,,,21.00%,11.28,65,Pay with RedSys POS
,,,,,,,21.00%,16.49,95,Pay with RedSys POS
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,16.49,95,Pay with RedSys POS
,,,,,,,21.00%,16.49,95,Pay with RedSys POS
,,,,,,,0.00%,0,82,Card payment
,,,,,,,21.00%,9.55,55,Pay with RedSys POS
,,,,,,,0.00%,0,73.8,Card payment
,,,,,,,0.00%,0,82,Card payment
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,21.00%,19.96,115,Pay with RedSys POS
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,21.00%,9.55,55,Pay with RedSys POS
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,21.00%,11.28,65,Pay with RedSys POS
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,21.00%,16.49,95,Pay with RedSys POS
,,,,,,,21.00%,11.28,65,Pay with RedSys POS
,,,,,,,21.00%,9.55,55,Pay with RedSys POS
,,,,,,,21.00%,19.96,115,Direct debit
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,9.55,55,Direct debit
,,,,,,,21.00%,12.81,73.8,Card payment
,,,,,,,21.00%,14.84,85.5,Card payment
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,17.96,103.5,Pay with RedSys POS
,,,,,,,21.00%,9.55,55,Pay with RedSys POS
,,,,,,,21.00%,19.96,115,Cash payment
,,,,,,,21.00%,11.28,65,Pay with RedSys POS
,,,,,,,,,,
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,16.49,95,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,13.71,79,Card payment
,,,,,,,21.00%,11.28,65,Pay with RedSys POS
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,,,,
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,21.00%,9.55,55,Cash payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,0.00%,0,103.49,Card payment
,,,,,,,21.00%,15.97,92,Card payment
,,,,,,,21.00%,11.8,68,Card payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,12.81,73.8,Cash payment
,,,,,,,21.00%,10.15,58.5,Pay with RedSys POS
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,16.49,95,Pay with RedSys POS
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,19.96,115,Pay with RedSys POS
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,9.55,55,Pay with RedSys POS
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,14.23,82,Pay with RedSys POS
,,,,,,,21.00%,11.28,65,Pay with RedSys POS
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,12.81,73.8,Card payment
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,9.55,55,Pay with RedSys POS
,,,,,,,21.00%,14.23,82,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,0.00%,0,82,Cash payment
,,,,,,,21.00%,14.23,82,Cash payment
,,,,,,,0.00%,0,65,Cash payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,11.28,65,Card payment
,,,,,,,21.00%,6.07,35,Card payment
,,,,,,,21.00%,5.21,30,Card payment
,,,,,,,21.00%,19.96,115,Card payment
,,,,,,,0.00%,0,65,Cash payment
,,,,,,,21.00%,11.28,65,Cash payment
,,,,,,,21.00%,9.55,55,Card payment
,,,,,,,21.00%,16.49,95,Cash payment
,,,,,,,21.00%,19.96,115,Cash payment
